地區,項目,性別,年齡,數值,資料時間日期,資料週期,郵遞區號,機關代碼,電子郵件,行動電話,市話,縣市別代碼,行政區域代碼,年齡區間
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,25~29歲,19,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,30~34歲,29,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,35~39歲,42,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,40~44歲,32,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,45~49歲,22,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,50~54歲,11,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,55~59歲,8,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,60~64歲,7,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,65歲以上,5,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,15~19歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,20~24歲,14,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,25~29歲,21,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,30~34歲,41,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,35~39歲,37,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,40~44歲,33,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,45~49歲,13,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,50~54歲,8,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,55~59歲,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,60~64歲,5,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,65歲以上,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,15~19歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,20~24歲,5,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,25~29歲,19,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,30~34歲,24,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,35~39歲,25,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,40~44歲,32,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,45~49歲,17,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,50~54歲,19,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,55~59歲,12,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,60~64歲,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,65歲以上,8,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,15~19歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,20~24歲,12,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,25~29歲,24,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,30~34歲,33,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,35~39歲,35,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,40~44歲,24,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,45~49歲,14,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,50~54歲,10,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,55~59歲,7,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,60~64歲,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市霧峰區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,65歲以上,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,15~19歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,20~24歲,19,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,25~29歲,47,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,30~34歲,70,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,35~39歲,115,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,40~44歲,97,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,45~49歲,65,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,50~54歲,59,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,55~59歲,29,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,60~64歲,18,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,65歲以上,22,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,15~19歲,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,20~24歲,33,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,25~29歲,82,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,30~34歲,105,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,35~39歲,125,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,40~44歲,75,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,45~49歲,43,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,50~54歲,36,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,55~59歲,17,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,60~64歲,13,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市太平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,65歲以上,8,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,15~19歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,20~24歲,17,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,25~29歲,49,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,30~34歲,77,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,35~39歲,109,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,40~44歲,89,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,45~49歲,55,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,50~54歲,45,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,55~59歲,51,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,60~64歲,14,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,65歲以上,17,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,15~19歲,3,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,20~24歲,38,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,25~29歲,75,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,30~34歲,98,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,35~39歲,117,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,40~44歲,79,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,45~49歲,44,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,50~54歲,30,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,55~59歲,30,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,60~64歲,5,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市大里區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,65歲以上,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,15~19歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,20~24歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,25~29歲,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,30~34歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,35~39歲,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,40~44歲,6,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,45~49歲,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,50~54歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,55~59歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,60~64歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,65歲以上,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,15~19歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,20~24歲,3,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,25~29歲,6,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,30~34歲,3,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,35~39歲,5,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,40~44歲,3,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,45~49歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,50~54歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,55~59歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市和平區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,60~64歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
